Row ID,Order ID,Order Date,Customer ID,State,Region,Product ID,Sales,Quantity,
5879,CA-2014-152443,5/21/2014,FG-14260,Massachusetts,East,OFF-AP-10001293,245.88,6,
5880,CA-2016-133319,9/5/2016,MV-17485,New York,East,OFF-PA-10001815,192.16,4,
5881,CA-2016-133935,9/18/2016,JW-15220,California,West,FUR-CH-10001215,801.568,2,
5882,CA-2016-133935,9/18/2016,JW-15220,California,West,OFF-PA-10000100,368.91,9,
5883,CA-2016-133935,9/18/2016,JW-15220,California,West,FUR-CH-10002880,885.528,9,
5884,CA-2016-136301,3/13/2016,EH-13765,California,West,FUR-FU-10004712,28.28,2,
5885,CA-2016-136301,3/13/2016,EH-13765,California,West,OFF-SU-10000151,4912.59,3,
5886,US-2014-109456,10/16/2014,LS-17245,California,West,OFF-BI-10000136,14.352,3,
5887,US-2014-109456,10/16/2014,LS-17245,California,West,TEC-AC-10003610,179.97,3,
5888,CA-2017-151596,10/8/2017,BP-11050,Rhode Island,East,OFF-ST-10001837,42.76,1,
5889,CA-2015-147879,5/7/2015,CC-12220,Kentucky,South,OFF-PA-10001952,45.68,2,
5890,CA-2016-166625,4/14/2016,JM-15580,Maryland,East,OFF-BI-10002414,25.06,2,
5891,CA-2016-146157,11/21/2016,RD-19720,Illinois,Central,OFF-PA-10001790,38.432,1,
5892,CA-2016-146157,11/21/2016,RD-19720,Illinois,Central,OFF-ST-10001590,21.568,2,
5893,CA-2016-146157,11/21/2016,RD-19720,Illinois,Central,TEC-AC-10003657,81.576,3,
5894,CA-2017-159954,9/10/2017,SS-20410,Georgia,South,OFF-BI-10004876,2.78,1,
5895,CA-2017-100825,9/9/2017,KD-16495,California,West,OFF-ST-10003123,99.87,3,
5896,CA-2014-168305,11/1/2014,PL-18925,California,West,OFF-LA-10003498,44.4,3,
5897,CA-2014-168305,11/1/2014,PL-18925,California,West,OFF-PA-10004947,21.4,5,
5898,CA-2016-167682,4/3/2016,ZD-21925,Indiana,Central,FUR-FU-10003799,71.12,4,
5899,CA-2016-167682,4/3/2016,ZD-21925,Indiana,Central,TEC-PH-10000673,259.96,4,
5900,CA-2017-108000,1/12/2017,LS-16945,California,West,OFF-EN-10002621,9.78,1,
5901,CA-2015-146465,11/20/2015,PB-18805,California,West,OFF-BI-10004528,24.192,9,
5902,CA-2016-159639,11/27/2016,PC-18745,New Jersey,East,FUR-FU-10001889,31.56,3,
5903,US-2017-153948,11/6/2017,FM-14290,California,West,OFF-PA-10000157,59.94,3,
5904,US-2017-153948,11/6/2017,FM-14290,California,West,OFF-PA-10002764,45.36,4,
5905,US-2017-153948,11/6/2017,FM-14290,California,West,OFF-PA-10000143,26.4,5,
5906,US-2017-153948,11/6/2017,FM-14290,California,West,OFF-LA-10000414,41.4,4,
5907,US-2017-153948,11/6/2017,FM-14290,California,West,TEC-AC-10003441,16.95,1,
5908,US-2016-113985,12/2/2016,KD-16495,California,West,OFF-BI-10002353,24.704,2,
5909,US-2016-113985,12/2/2016,KD-16495,California,West,OFF-AP-10001303,59.7,3,
5910,US-2016-113985,12/2/2016,KD-16495,California,West,FUR-FU-10003026,14.52,3,
5911,US-2016-113985,12/2/2016,KD-16495,California,West,OFF-BI-10000632,104.184,3,
5912,CA-2016-155383,12/17/2016,SC-20680,Washington,West,OFF-ST-10001328,46.53,3,
5913,CA-2014-120432,8/24/2014,DW-13585,Kentucky,South,OFF-SU-10004661,25.5,3,
5914,US-2015-126977,9/17/2015,PF-19120,New York,East,OFF-ST-10000617,14.9,5,
5915,US-2015-126977,9/17/2015,PF-19120,New York,East,OFF-LA-10002762,87.71,7,
5916,US-2015-126977,9/17/2015,PF-19120,New York,East,FUR-CH-10001973,199.764,2,
5917,US-2015-126977,9/17/2015,PF-19120,New York,East,OFF-ST-10003058,94.6,4,
5918,US-2015-126977,9/17/2015,PF-19120,New York,East,FUR-BO-10004834,4228.704,6,
5919,US-2015-126977,9/17/2015,PF-19120,New York,East,FUR-BO-10002213,2003.92,5,
5920,US-2015-126977,9/17/2015,PF-19120,New York,East,TEC-PH-10002170,209.97,3,
5921,US-2015-126977,9/17/2015,PF-19120,New York,East,TEC-AC-10003033,659.9,2,
5922,US-2015-126977,9/17/2015,PF-19120,New York,East,OFF-PA-10004071,110.96,2,
5923,US-2015-126977,9/17/2015,PF-19120,New York,East,TEC-PH-10000169,67.8,4,
5924,CA-2016-130288,11/26/2016,DK-13225,New York,East,FUR-TA-10002958,313.176,2,
5925,CA-2017-146458,11/19/2017,RB-19435,Virginia,South,OFF-AR-10001177,22.96,7,
5926,CA-2017-150420,6/3/2017,GD-14590,Washington,West,TEC-AC-10004975,1099.5,10,
5927,US-2014-118997,4/8/2014,RA-19885,Alabama,South,FUR-TA-10001086,1215.92,8,
5928,CA-2014-114314,10/11/2014,DB-13555,Arkansas,South,OFF-LA-10000240,7.31,1,
5929,CA-2014-114314,10/11/2014,DB-13555,Arkansas,South,FUR-FU-10002107,8.92,4,
5930,US-2017-169551,7/7/2017,RL-19615,Pennsylvania,East,FUR-BO-10001519,87.21,3,
5931,US-2017-169551,7/7/2017,RL-19615,Pennsylvania,East,OFF-PA-10004100,15.552,3,
5932,US-2017-169551,7/7/2017,RL-19615,Pennsylvania,East,TEC-PH-10001363,683.988,2,
5933,US-2017-169551,7/7/2017,RL-19615,Pennsylvania,East,OFF-ST-10004835,13.392,3,
5934,US-2017-169551,7/7/2017,RL-19615,Pennsylvania,East,TEC-AC-10002018,16.776,3,
5935,US-2017-169551,7/7/2017,RL-19615,Pennsylvania,East,TEC-AC-10003033,527.92,2,
5936,CA-2016-103107,7/4/2016,RB-19465,Washington,West,FUR-FU-10000221,25.4,5,
5937,CA-2016-103107,7/4/2016,RB-19465,Washington,West,TEC-PH-10001198,177.48,3,
5938,CA-2016-103107,7/4/2016,RB-19465,Washington,West,TEC-PH-10002564,71.976,3,
5939,CA-2017-122077,5/19/2017,JF-15295,Texas,Central,TEC-PH-10003811,95.992,1,
5940,CA-2017-122077,5/19/2017,JF-15295,Texas,Central,OFF-LA-10004178,13.216,4,
5941,CA-2017-112431,10/12/2017,RW-19690,California,West,TEC-AC-10001465,435.84,12,
5942,CA-2017-112431,10/12/2017,RW-19690,California,West,OFF-AR-10000940,5.88,2,
5943,CA-2016-151092,8/6/2016,VG-21790,California,West,TEC-PH-10001700,211.168,4,
5944,CA-2014-104178,8/25/2014,JM-15265,California,West,FUR-FU-10000771,6.28,1,
5945,CA-2014-104178,8/25/2014,JM-15265,California,West,TEC-AC-10002399,95.1,5,
5946,CA-2014-104178,8/25/2014,JM-15265,California,West,OFF-PA-10004983,25.92,4,
5947,CA-2014-104178,8/25/2014,JM-15265,California,West,OFF-ST-10004258,48.84,4,
5948,CA-2015-115924,9/14/2015,BE-11455,Iowa,Central,OFF-BI-10004040,25.9,5,
5949,CA-2017-161046,3/5/2017,CB-12535,Mississippi,South,OFF-EN-10003862,42.68,4,
5950,CA-2017-161046,3/5/2017,CB-12535,Mississippi,South,TEC-AC-10004571,299.97,3,
5951,CA-2017-161046,3/5/2017,CB-12535,Mississippi,South,OFF-AP-10000891,262.24,2,
5952,CA-2017-161046,3/5/2017,CB-12535,Mississippi,South,OFF-BI-10002026,234.36,6,
5953,US-2017-141698,4/15/2017,SD-20485,Texas,Central,OFF-PA-10001826,20.736,4,
5954,US-2014-105151,3/30/2014,SG-20890,New York,East,OFF-AR-10001231,10.5,5,
5955,CA-2014-155796,11/11/2014,TS-21430,Pennsylvania,East,FUR-FU-10000409,23.968,2,
5956,CA-2014-155796,11/11/2014,TS-21430,Pennsylvania,East,FUR-BO-10002545,521.96,4,
5957,CA-2016-127138,3/12/2016,DK-13225,California,West,OFF-ST-10002756,676.55,5,
5958,CA-2016-127138,3/12/2016,DK-13225,California,West,OFF-AP-10003842,154.9,5,
5959,CA-2016-127138,3/12/2016,DK-13225,California,West,OFF-EN-10004459,30.56,4,
5960,CA-2016-127138,3/12/2016,DK-13225,California,West,FUR-CH-10003746,770.352,3,
5961,CA-2017-150602,2/9/2017,ML-17395,California,West,FUR-FU-10003142,21.12,4,
5962,CA-2014-140732,11/11/2014,MA-17560,California,West,TEC-PH-10001425,575.928,9,
5963,CA-2014-140732,11/11/2014,MA-17560,California,West,OFF-AP-10001626,7.78,2,
5964,CA-2014-140732,11/11/2014,MA-17560,California,West,OFF-PA-10003625,123.92,4,
5965,CA-2017-119011,8/20/2017,LR-17035,California,West,OFF-SU-10004768,17.22,3,
5966,CA-2017-119011,8/20/2017,LR-17035,California,West,OFF-ST-10000777,226.56,6,
5967,CA-2017-119011,8/20/2017,LR-17035,California,West,TEC-PH-10003171,107.88,3,
5968,CA-2016-166912,1/15/2016,BE-11335,New York,East,OFF-PA-10001033,81.98,2,
5969,CA-2014-141726,7/20/2014,CC-12145,California,West,OFF-PA-10000418,104.85,1,
5970,CA-2014-141726,7/20/2014,CC-12145,California,West,OFF-BI-10001982,8.704,2,
5971,CA-2014-141726,7/20/2014,CC-12145,California,West,OFF-PA-10002230,19.92,4,
5972,CA-2014-141726,7/20/2014,CC-12145,California,West,FUR-FU-10003577,43.02,3,
5973,CA-2017-115105,2/6/2017,BD-11770,New York,East,FUR-BO-10001811,240.784,1,
5974,CA-2015-143980,12/25/2015,JK-15640,New York,East,OFF-AP-10003779,414.96,2,
5975,CA-2016-135636,10/8/2016,DB-13615,North Carolina,South,OFF-ST-10000676,387.72,5,
5976,CA-2017-102155,7/13/2017,RR-19525,Kansas,Central,OFF-ST-10001496,360.38,2,
5977,CA-2017-102155,7/13/2017,RR-19525,Kansas,Central,OFF-PA-10003673,13.56,2,
5978,CA-2017-116953,4/24/2017,SV-20935,Arizona,West,TEC-PH-10004614,552,10,
5979,CA-2014-117765,9/7/2014,RB-19465,Oklahoma,Central,FUR-TA-10001039,429.9,5,
5980,CA-2014-117765,9/7/2014,RB-19465,Oklahoma,Central,OFF-BI-10000474,32.06,2,
5981,CA-2014-117765,9/7/2014,RB-19465,Oklahoma,Central,FUR-CH-10004698,161.96,2,
5982,CA-2014-117765,9/7/2014,RB-19465,Oklahoma,Central,OFF-ST-10003327,19.86,2,
5983,CA-2016-114895,11/21/2016,MV-18190,New York,East,OFF-PA-10000232,12.96,2,
5984,CA-2017-112984,9/16/2017,EH-14185,Pennsylvania,East,OFF-PA-10003657,20.544,6,
5985,CA-2016-163776,7/19/2016,JS-16030,Mississippi,South,FUR-FU-10001185,185.58,6,
5986,CA-2016-163776,7/19/2016,JS-16030,Mississippi,South,OFF-BI-10003007,77.56,2,
5987,CA-2016-163776,7/19/2016,JS-16030,Mississippi,South,OFF-ST-10002485,87.92,4,
5988,CA-2016-163776,7/19/2016,JS-16030,Mississippi,South,OFF-PA-10001033,245.94,6,
5989,CA-2016-163776,7/19/2016,JS-16030,Mississippi,South,OFF-BI-10000404,8.6,1,
5990,CA-2016-163776,7/19/2016,JS-16030,Mississippi,South,FUR-BO-10003546,504.9,5,
5991,US-2017-163300,9/15/2017,ES-14020,California,West,OFF-BI-10004390,2357.488,7,
5992,US-2017-163300,9/15/2017,ES-14020,California,West,TEC-PH-10001700,369.544,7,
5993,US-2017-163300,9/15/2017,ES-14020,California,West,FUR-CH-10003396,184.752,3,
5994,CA-2016-162187,12/11/2016,NS-18640,Ohio,East,OFF-ST-10001558,64.96,5,
5995,CA-2016-162187,12/11/2016,NS-18640,Ohio,East,OFF-SU-10004782,13.52,2,
5996,CA-2016-162187,12/11/2016,NS-18640,Ohio,East,FUR-CH-10003298,458.43,5,
5997,CA-2016-162187,12/11/2016,NS-18640,Ohio,East,OFF-AP-10000576,387.136,4,
5998,CA-2016-162187,12/11/2016,NS-18640,Ohio,East,FUR-TA-10003008,328.59,3,
5999,US-2014-112991,12/10/2014,SH-19975,Idaho,West,FUR-CH-10001708,338.352,3,
6000,US-2014-112991,12/10/2014,SH-19975,Idaho,West,OFF-PA-10000019,25.92,4,
6001,US-2014-112991,12/10/2014,SH-19975,Idaho,West,OFF-PA-10002222,91.36,4,
6002,CA-2014-124079,12/13/2014,RF-19345,Arizona,West,FUR-FU-10002553,87.96,3,
6003,CA-2014-124079,12/13/2014,RF-19345,Arizona,West,OFF-BI-10002103,5.214,2,
6004,US-2017-146878,9/21/2017,DL-12865,Florida,South,OFF-BI-10002794,12.294,1,
6005,CA-2017-107244,9/7/2017,AG-10390,California,West,FUR-FU-10002597,19.76,4,
6006,CA-2015-100657,11/2/2015,SW-20245,New York,East,FUR-CH-10003535,109.764,2,
6007,CA-2017-129581,12/11/2017,KN-16390,Massachusetts,East,TEC-PH-10001527,128.85,3,
6008,CA-2017-129028,4/1/2017,GB-14530,South Carolina,South,FUR-FU-10004006,127.95,3,
6009,CA-2015-135580,12/30/2015,CL-12565,California,West,OFF-PA-10000595,68.52,3,
6010,CA-2015-135580,12/30/2015,CL-12565,California,West,OFF-ST-10000798,74.94,3,
6011,CA-2015-135580,12/30/2015,CL-12565,California,West,TEC-MA-10004002,2548.56,6,
6012,CA-2015-135580,12/30/2015,CL-12565,California,West,OFF-EN-10003296,271.44,3,
6013,CA-2015-135580,12/30/2015,CL-12565,California,West,TEC-PH-10004345,287.88,3,
6014,CA-2016-159016,3/10/2016,KF-16285,California,West,OFF-PA-10004405,14.9,5,
6015,CA-2016-159016,3/10/2016,KF-16285,California,West,TEC-PH-10002885,4158.912,8,
6016,CA-2014-102652,4/6/2014,AY-10555,California,West,FUR-FU-10000747,91.96,2,
6017,CA-2014-102652,4/6/2014,AY-10555,California,West,FUR-FU-10001918,33.11,7,
6018,CA-2014-102652,4/6/2014,AY-10555,California,West,OFF-PA-10003309,19.44,3,
6019,CA-2014-102652,4/6/2014,AY-10555,California,West,OFF-PA-10001977,55.48,1,
6020,CA-2014-152422,10/5/2014,BD-11635,Ohio,East,OFF-AP-10002892,91.92,5,
6021,US-2016-156692,8/13/2016,HG-15025,Louisiana,South,OFF-AP-10002222,17.34,2,
6022,US-2016-156692,8/13/2016,HG-15025,Louisiana,South,TEC-AC-10000158,71.98,2,
6023,CA-2014-130869,11/17/2014,CB-12025,Texas,Central,OFF-EN-10002600,7.08,3,
6024,US-2017-128832,4/24/2017,LS-16945,Rhode Island,East,TEC-AC-10004855,69.98,2,
6025,CA-2017-139717,8/24/2017,DM-13015,Ohio,East,OFF-AP-10000938,646.272,8,
6026,CA-2017-139717,8/24/2017,DM-13015,Ohio,East,OFF-PA-10002195,10.368,2,
6027,CA-2017-136007,2/23/2017,AC-10615,Washington,West,OFF-FA-10002701,8.4,5,
6028,CA-2017-136007,2/23/2017,AC-10615,Washington,West,TEC-PH-10003589,71.96,5,
6029,CA-2016-157364,11/19/2016,LT-17110,North Carolina,South,OFF-AR-10003752,18.48,2,
6030,US-2016-112970,11/14/2016,TB-21250,California,West,OFF-AR-10003829,9.84,3,
6031,US-2017-152492,7/6/2017,AH-10585,Florida,South,FUR-CH-10000155,239.24,1,
6032,CA-2016-101168,12/25/2016,SS-20140,New Hampshire,East,FUR-FU-10003142,21.12,4,
6033,CA-2017-104010,4/23/2017,TD-20995,New York,East,OFF-SU-10001218,54.9,5,
6034,CA-2015-130253,12/14/2015,PP-18955,California,West,FUR-FU-10002963,15.24,3,
6035,US-2015-155369,4/19/2015,PG-18820,Texas,Central,OFF-AP-10002578,19.568,2,
6036,US-2015-155369,4/19/2015,PG-18820,Texas,Central,OFF-BI-10003925,310.392,4,
6037,CA-2016-131205,9/4/2016,AA-10645,Kentucky,South,FUR-FU-10003347,42.6,3,
6038,CA-2016-131205,9/4/2016,AA-10645,Kentucky,South,OFF-BI-10000315,113.94,6,
6039,CA-2016-131205,9/4/2016,AA-10645,Kentucky,South,OFF-ST-10002583,129.92,4,
6040,CA-2016-131205,9/4/2016,AA-10645,Kentucky,South,OFF-AR-10003469,5.28,3,
6041,CA-2017-122364,9/24/2017,FA-14230,California,West,TEC-PH-10001817,859.2,3,
6042,CA-2017-122364,9/24/2017,FA-14230,California,West,TEC-MA-10001031,506.28,3,
6043,CA-2016-117912,2/4/2016,TB-21520,Arizona,West,FUR-FU-10002088,14.368,2,
6044,CA-2017-145702,5/19/2017,AH-10075,Tennessee,South,FUR-CH-10001482,314.352,3,
6045,CA-2017-145702,5/19/2017,AH-10075,Tennessee,South,OFF-PA-10001526,27.888,7,
6046,CA-2015-113215,9/3/2015,CP-12085,Arizona,West,FUR-FU-10002937,238.152,3,
6047,CA-2016-154662,6/9/2016,BF-11215,Minnesota,Central,FUR-TA-10001771,692.94,3,
6048,CA-2015-105571,11/7/2015,CP-12340,Florida,South,OFF-BI-10003305,16.146,9,
6049,CA-2015-105571,11/7/2015,CP-12340,Florida,South,OFF-BI-10001359,1345.485,5,
6050,CA-2016-152765,6/15/2016,LS-17245,Texas,Central,OFF-PA-10000483,173.488,7,
6051,CA-2015-153878,4/25/2015,TS-21655,Wisconsin,Central,OFF-AR-10000658,57.75,5,
6052,CA-2015-153878,4/25/2015,TS-21655,Wisconsin,Central,OFF-AP-10001205,272.4,5,
6053,CA-2016-124016,9/23/2016,JS-15940,Ohio,East,OFF-PA-10002586,11.952,3,
6054,CA-2016-124016,9/23/2016,JS-15940,Ohio,East,FUR-FU-10004963,28,4,
6055,CA-2016-124016,9/23/2016,JS-15940,Ohio,East,OFF-BI-10002071,12.201,7,
6056,CA-2016-113551,8/18/2016,NF-18385,Texas,Central,OFF-BI-10001617,2.068,1,
6057,CA-2016-113551,8/18/2016,NF-18385,Texas,Central,OFF-PA-10004665,83.84,8,
6058,CA-2014-107524,3/2/2014,KN-16705,New York,East,OFF-EN-10001990,11.36,2,
6059,CA-2014-107524,3/2/2014,KN-16705,New York,East,OFF-PA-10000587,36.4,5,
6060,CA-2014-138072,12/30/2014,GA-14725,Pennsylvania,East,TEC-AC-10004859,27.968,2,
6061,CA-2015-134201,4/10/2015,EH-14125,New York,East,OFF-ST-10001476,142.04,4,
6062,CA-2015-134201,4/10/2015,EH-14125,New York,East,OFF-AR-10002804,14.67,3,
6063,CA-2015-111780,12/25/2015,RA-19285,California,West,TEC-CO-10004202,1199.96,5,
6064,CA-2015-111780,12/25/2015,RA-19285,California,West,OFF-PA-10001307,12.6,3,
6065,CA-2015-111780,12/25/2015,RA-19285,California,West,OFF-PA-10001667,17.94,3,
6066,CA-2015-119942,4/5/2015,TT-21070,Pennsylvania,East,OFF-LA-10001569,23.904,6,
6067,CA-2015-151547,1/17/2015,AH-10465,Tennessee,South,OFF-SU-10000898,88.96,8,
6068,CA-2017-166695,5/20/2017,CC-12430,California,West,FUR-CH-10000225,518.272,8,
6069,CA-2017-166695,5/20/2017,CC-12430,California,West,FUR-FU-10002191,6.98,1,
6070,CA-2017-166695,5/20/2017,CC-12430,California,West,TEC-MA-10003176,343.2,1,
6071,CA-2017-167542,8/13/2017,KD-16495,Pennsylvania,East,OFF-LA-10004093,17.544,3,
6072,CA-2015-120901,12/31/2015,BG-11035,Texas,Central,OFF-ST-10000025,152.688,2,
6073,CA-2015-120901,12/31/2015,BG-11035,Texas,Central,OFF-FA-10001561,3.488,2,
6074,CA-2015-120901,12/31/2015,BG-11035,Texas,Central,OFF-SU-10001225,5.888,2,
6075,CA-2017-121398,12/25/2017,FH-14365,California,West,OFF-BI-10001718,153.552,3,
6076,CA-2017-121398,12/25/2017,FH-14365,California,West,OFF-ST-10002756,270.62,2,
6077,CA-2016-151561,9/1/2016,PG-18820,New York,East,TEC-AC-10001432,468.9,6,
6078,CA-2016-151561,9/1/2016,PG-18820,New York,East,TEC-AC-10003399,72.48,2,
6079,CA-2016-151561,9/1/2016,PG-18820,New York,East,OFF-SU-10001574,10.95,3,
6080,CA-2016-151561,9/1/2016,PG-18820,New York,East,FUR-FU-10004864,191.82,3,
6081,CA-2017-154676,8/5/2017,NZ-18565,Texas,Central,OFF-ST-10001172,151.056,9,
6082,US-2014-165589,2/18/2014,TB-21595,Texas,Central,FUR-FU-10002396,25.16,5,
6083,US-2016-132577,11/22/2016,JE-15475,Texas,Central,OFF-BI-10004040,6.216,6,
6084,US-2016-132577,11/22/2016,JE-15475,Texas,Central,OFF-AR-10003481,23.616,9,
6085,US-2016-132577,11/22/2016,JE-15475,Texas,Central,TEC-AC-10000387,24.032,2,
6086,US-2016-132577,11/22/2016,JE-15475,Texas,Central,OFF-LA-10000262,2.088,1,
6087,US-2016-132577,11/22/2016,JE-15475,Texas,Central,OFF-BI-10003196,4.488,6,
6088,CA-2015-114048,12/14/2015,EH-13945,California,West,FUR-FU-10004351,29.22,3,
6089,CA-2015-137281,6/13/2015,BF-10975,Georgia,South,OFF-PA-10001870,6.48,1,
6090,US-2017-162068,12/28/2017,PC-18745,Colorado,West,OFF-BI-10002813,1.188,2,
6091,CA-2017-100111,9/20/2017,SV-20365,New York,East,FUR-CH-10003846,272.646,3,
6092,CA-2017-100111,9/20/2017,SV-20365,New York,East,TEC-AC-10002647,212.8,2,
6093,CA-2017-100111,9/20/2017,SV-20365,New York,East,OFF-PA-10000807,38.52,9,
6094,CA-2017-100111,9/20/2017,SV-20365,New York,East,TEC-AC-10001465,72.64,2,
6095,CA-2017-100111,9/20/2017,SV-20365,New York,East,OFF-ST-10000615,45.4,4,
6096,CA-2017-100111,9/20/2017,SV-20365,New York,East,OFF-PA-10002713,13.76,2,
6097,CA-2017-100111,9/20/2017,SV-20365,New York,East,FUR-CH-10003061,80.991,1,
6098,CA-2017-100111,9/20/2017,SV-20365,New York,East,OFF-BI-10000343,11.784,3,
6099,CA-2017-100111,9/20/2017,SV-20365,New York,East,OFF-FA-10000304,4.36,2,
6100,CA-2017-100111,9/20/2017,SV-20365,New York,East,FUR-CH-10004086,2888.127,11,
6101,CA-2017-100111,9/20/2017,SV-20365,New York,East,TEC-PH-10002885,1299.66,2,
6102,CA-2017-100111,9/20/2017,SV-20365,New York,East,FUR-CH-10001215,2254.41,5,
6103,CA-2017-100111,9/20/2017,SV-20365,New York,East,TEC-PH-10000215,104.85,3,
6104,CA-2017-100111,9/20/2017,SV-20365,New York,East,TEC-AC-10001998,59.97,3,
6105,US-2017-132381,8/22/2017,Dp-13240,Pennsylvania,East,FUR-TA-10002356,314.532,2,
6106,CA-2015-147011,6/18/2015,HR-14830,Florida,South,OFF-AR-10002399,13.632,4,
6107,CA-2014-120852,12/20/2014,WB-21850,Texas,Central,OFF-AP-10001563,19.432,2,
6108,CA-2014-120852,12/20/2014,WB-21850,Texas,Central,TEC-AC-10004510,65.44,5,
6109,CA-2016-150007,9/11/2016,AS-10090,Illinois,Central,OFF-LA-10001982,6,2,
6110,CA-2016-150007,9/11/2016,AS-10090,Illinois,Central,OFF-BI-10004141,1.908,3,
6111,CA-2016-124590,11/12/2016,SP-20920,Ohio,East,FUR-CH-10004495,1474.802,7,
6112,CA-2016-124590,11/12/2016,SP-20920,Ohio,East,OFF-AP-10002311,110.096,2,
6113,CA-2016-124590,11/12/2016,SP-20920,Ohio,East,OFF-FA-10000585,16.752,6,
6114,CA-2016-124590,11/12/2016,SP-20920,Ohio,East,FUR-CH-10000454,1537.074,9,
6115,CA-2016-124590,11/12/2016,SP-20920,Ohio,East,FUR-CH-10003746,449.372,2,
6116,CA-2016-133802,3/14/2016,SP-20650,California,West,OFF-BI-10003291,41.904,6,
6117,US-2016-113677,11/13/2016,CM-12655,New York,East,TEC-PH-10002114,2279.96,4,
6118,US-2016-113677,11/13/2016,CM-12655,New York,East,OFF-LA-10001569,14.94,3,
6119,CA-2017-143378,9/19/2017,JR-16210,Oregon,West,TEC-PH-10001425,191.976,3,
6120,CA-2017-143378,9/19/2017,JR-16210,Oregon,West,OFF-AR-10001915,23.832,3,
6121,CA-2017-143378,9/19/2017,JR-16210,Oregon,West,FUR-FU-10004864,409.216,8,
6122,CA-2017-143378,9/19/2017,JR-16210,Oregon,West,FUR-BO-10001972,72.588,2,
6123,CA-2017-152660,12/4/2017,CB-12415,Illinois,Central,OFF-ST-10000532,61.568,2,
6124,CA-2015-142139,8/31/2015,SD-20485,Texas,Central,OFF-PA-10003883,20.96,4,
6125,CA-2017-145772,6/3/2017,SS-20140,California,West,TEC-AC-10003038,44.75,5,
6126,CA-2017-145772,6/3/2017,SS-20140,California,West,OFF-PA-10001593,11.96,2,
6127,CA-2017-145772,6/3/2017,SS-20140,California,West,OFF-BI-10002049,3.912,1,
6128,CA-2016-124100,3/31/2016,EH-13990,New York,East,FUR-CH-10003817,327.996,6,
6129,US-2014-158400,10/25/2014,AH-10030,California,West,OFF-BI-10002353,49.408,4,
6130,CA-2017-162033,3/26/2017,EM-14200,Virginia,South,TEC-AC-10003116,53.25,3,
6131,CA-2017-162033,3/26/2017,EM-14200,Virginia,South,OFF-FA-10003021,3.76,2,
6132,CA-2014-163447,12/27/2014,TB-21190,New York,East,FUR-CH-10004477,767.214,14,
6133,CA-2017-145737,9/15/2017,AB-10165,Tennessee,South,OFF-PA-10001033,163.96,5,
6134,CA-2016-148096,8/16/2016,AO-10810,California,West,FUR-TA-10004152,161.28,2,
6135,CA-2016-146766,11/4/2016,TT-21220,California,West,OFF-AR-10002135,192.8,4,
6136,CA-2015-105613,10/18/2015,KN-16705,Texas,Central,TEC-AC-10000521,27.696,3,
6137,CA-2015-105613,10/18/2015,KN-16705,Texas,Central,OFF-AP-10000026,73.164,6,
6138,US-2016-142251,10/31/2016,FO-14305,Florida,South,OFF-PA-10002986,32.064,6,
6139,CA-2014-131247,3/30/2014,GA-14725,California,West,FUR-BO-10001337,205.666,2,
6140,US-2015-113593,4/18/2015,NC-18415,California,West,OFF-ST-10000532,115.44,3,
6141,CA-2017-121083,7/9/2017,JF-15190,Connecticut,East,OFF-PA-10001497,274.8,5,
6142,CA-2017-121083,7/9/2017,JF-15190,Connecticut,East,OFF-ST-10002554,195.64,4,
6143,CA-2017-121083,7/9/2017,JF-15190,Connecticut,East,TEC-PH-10001336,257.98,2,
6144,CA-2017-121083,7/9/2017,JF-15190,Connecticut,East,OFF-AR-10002987,119.04,6,
6145,CA-2017-151190,6/27/2017,GT-14710,Nebraska,Central,OFF-PA-10000575,20.07,3,
6146,CA-2014-133543,12/22/2014,KM-16660,California,West,OFF-AR-10003394,11.76,4,
6147,CA-2017-105130,11/21/2017,PJ-18835,California,West,OFF-AR-10003394,11.76,4,
6148,CA-2017-105130,11/21/2017,PJ-18835,California,West,OFF-BI-10001191,40.736,2,
6149,CA-2016-161928,6/27/2016,AC-10660,California,West,TEC-PH-10003484,201.584,2,
6150,CA-2017-101322,12/28/2017,JG-15310,California,West,FUR-CH-10003968,340.704,6,
6151,US-2016-106600,4/8/2016,RM-19375,Georgia,South,FUR-BO-10001608,354.9,5,
6152,CA-2014-111871,3/18/2014,EK-13795,California,West,FUR-BO-10004218,1198.33,10,
6153,CA-2017-139437,7/3/2017,RD-19585,California,West,OFF-ST-10002485,87.92,4,
6154,CA-2017-151484,4/20/2017,CV-12805,Pennsylvania,East,FUR-FU-10001876,51.968,2,
6155,CA-2017-151484,4/20/2017,CV-12805,Pennsylvania,East,OFF-ST-10002370,51.336,3,
6156,CA-2017-151484,4/20/2017,CV-12805,Pennsylvania,East,OFF-ST-10000142,332.704,1,
6157,CA-2017-151484,4/20/2017,CV-12805,Pennsylvania,East,FUR-FU-10004671,42.408,3,
6158,CA-2016-104150,8/3/2016,AG-10330,Oklahoma,Central,OFF-EN-10002504,81.54,3,
6159,CA-2016-104150,8/3/2016,AG-10330,Oklahoma,Central,TEC-AC-10004803,167.28,12,
6160,CA-2016-161025,12/3/2016,GM-14440,California,West,OFF-ST-10001932,772.68,4,
6161,CA-2014-103989,3/19/2014,MC-17605,Florida,South,TEC-PH-10004667,323.976,3,
6162,CA-2014-103989,3/19/2014,MC-17605,Florida,South,OFF-LA-10000443,11.808,4,
